"itemid","similar_item"
"200643","199217"
"200650","224758"
"200652","213330"
"200667","201595"
"200668","195192"
"200669","200671"
"200670","200669"
"200671","200672"
"200672","200671"
"200673","199657"
"200674","227653"
"200676","216128"
"200677","204674"
"200679","205275"
"200711","195279"
"200715","199629"
"200717","199629"
"200722","229041"
"200723","221554"
"200737","196514"
"200738","211540"
"200765","223174"
"200766","207764"
"200790","161404"
"200802","212168"
"200825","215726"
"200833","211472"
"200841","207508"
"200842","209880"
"200843","219274"
"200857","200235"
"200861","218658"
"200862","213096"
"200863","227510"
"200864","221807"
"200866","195281"
"200868","201411"
"200873","228864"
"200885","212958"
"200906","209547"
"200907","227318"
"200908","230871"
"200909","215863"
"200910","211448"
"200911","211681"
"200912","196603"
"200914","196532"
"200915","209469"
"200916","217094"
"200917","216778"
"200919","222082"
"200920","204741"
"200921","220159"
"200922","218942"
"200923","211990"
"200933","205518"
"200934","208785"
"200935","190510"
"200940","209401"
"200941","210426"
"200946","216845"
"200947","222929"
"200953","213517"
"200956","229518"
"200959","193006"
"200960","201324"
"200961","201324"
"200962","214671"
"200963","209881"
"200967","217471"
"200972","204256"
"200987","159274"
"201014","200717"
"201015","212263"
"201020","208119"
"201022","208119"
"201029","216334"
"201030","217842"
"201035","210513"
"201040","214266"
"201041","219383"
"201053","221474"
"201054","209233"
"201055","228500"
"201056","204092"
"201057","192361"
"201058","203904"
"201059","216449"
"201061","214759"
"201062","192589"
"201063","218913"
"201064","201707"
"201066","215015"
"201067","216637"
"201080","215883"
"201092","203940"
"201093","214016"
"201096","209097"
"201099","203098"
"201114","187108"
"201115","224034"
"201120","203289"
"201121","207952"
"201122","210063"
"201131","197147"
"201134","195135"
"201135","201136"
"201136","233258"
"201138","194335"
"201152","205373"
"201155","207086"
"201159","201610"
"201165","189062"
"201168","196591"
"201170","205398"
"201175","208585"
"201177","190924"
"201178","218548"
"201180","220491"
"201181","219872"
"201182","225720"
"201203","204366"
"201214","221227"
"201215","214160"
"201219","193700"
"201242","202159"
"201243","209659"
"201249","201270"
"201251","201252"
"201252","196446"
"201253","220737"
"201258","211214"
"201260","199231"
"201270","206971"
"201271","224796"
"201272","184583"
"201278","202350"
"201281","214506"
"201290","203651"
"201291","200671"
"201296","188772"
"201298","207714"
"201308","219736"
"201317","216855"
"201318","202282"
"201319","211735"
"201320","201317"
"201321","218512"
"201322","201325"
"201323","201324"
"201324","200960"
"201325","201328"
"201326","228983"
"201328","201325"
"201348","232337"
"201352","212210"
"201353","190120"
"201355","202090"
"201356","219254"
"201358","216301"
"201359","212596"
"201360","213742"
"201361","229582"
"201362","207044"
"201363","201365"
"201364","201365"
"201365","201364"
"201369","194367"
"201370","201380"
"201378","213106"
"201380","229441"
"201384","215233"
"201385","205768"
"201386","217749"
"201387","210461"
"201391","201793"
"201397","201398"
"201398","201397"
"201399","209801"
"201407","212709"
"201408","209202"
"201410","225474"
"201411","210335"
"201414","225230"
"201420","201421"
"201421","201420"
"201430","229668"
"201431","228154"
"201432","207040"
"201433","214759"
"201434","201435"
"201435","204193"
"201436","206896"
"201437","205997"
"201438","207400"
"201449","198930"
"201451","201452"
"201452","201451"
"201455","215744"
"201468","222676"
"201469","194923"
"201470","206578"
"201476","207329"
"201480","215953"
"201481","214390"
"201493","211136"
"201499","204201"
"201500","209702"
"201505","161404"
"201512","194856"
"201513","209603"
"201515","201904"
"201518","201795"
"201526","194330"
"201527","199129"
"201528","213100"
"201529","224033"
"201537","201539"
"201538","204478"
"201539","189737"
"201568","208272"
"201569","215311"
"201570","206547"
"201571","201828"
"201580","210205"
"201588","208513"
"201589","204080"
"201593","195196"
"201595","200667"
"201604","232026"
"201610","216518"
"201617","201618"
"201618","201617"
"201620","220995"
"201624","214874"
"201641","218349"
"201642","218349"
"201646","205485"
"201647","204201"
"201648","202370"
"201649","215839"
"201651","211716"
"201652","211833"
"201653","201651"
"201668","217284"
"201670","218037"
"201691","201754"
"201698","211673"
"201700","212258"
"201707","201064"
"201717","199131"
"201718","220264"
"201726","202389"
"201745","222170"
"201747","208843"
"201749","220711"
"201750","200723"
"201751","206545"
"201752","217921"
"201754","201691"
"201755","222921"
"201766","210260"
"201770","210250"
"201772","212433"
"201773","201850"
"201774","206329"
"201776","219946"
"201777","211993"
"201778","213987"
"201781","215197"
"201793","201391"
"201795","201518"
"201796","202677"
"201797","194868"
"201799","209947"
"201806","213818"
"201808","195264"
"201812","201817"
"201813","217027"
"201815","201817"
"201816","212684"
"201817","197147"
"201818","204698"
"201820","199180"
"201821","201370"
"201822","214596"
"201823","201824"
"201824","201823"
"201825","197664"
"201826","201824"
"201828","201571"
"201829","201571"
"201834","207318"
"201838","207314"
"201839","226978"
"201845","200420"
"201850","201773"
"201868","199825"
"201874","213537"
"201875","224278"
"201876","211907"
"201877","222517"
"201878","209580"
"201879","217735"
"201884","202189"
"201885","216298"
"201904","207314"
"201908","212364"
"201909","212364"
"201911","211480"
"201912","208021"
"201916","216711"
"201919","216712"
"201920","183865"
"201921","183865"
"201923","220393"
"201925","205398"
"201927","212166"
"201928","200391"
"201929","202114"
"201930","212258"
"201932","218497"
"201933","195446"
"201934","229668"
"201939","218601"
"201944","220701"
"201950","161404"
"201951","211594"
"201952","211594"
"201953","209573"
"201956","211489"
"201957","211489"
"201962","215481"
"201963","208557"
"201968","217985"
"201974","222136"
"201975","219704"
"201981","190306"
"201989","217766"
"201990","216754"
"201992","220282"
"201995","209134"
"201999","208460"
"202005","190387"
"202013","205039"
"202014","212242"
"202017","203589"
"202018","209138"
"202024","213337"
"202029","221101"
"202040","199390"
"202043","204191"
"202045","195809"
"202046","202778"
"202047","198961"
"202049","210091"
"202051","222329"
"202053","203628"
"202054","217836"
"202063","213454"
"202065","209414"
"202066","218246"
"202068","219910"
"202073","202074"
"202074","220065"
"202075","216543"
"202076","212117"
"202077","202078"
"202078","202077"
"202079","202078"
"202081","199758"
"202084","192738"
"202090","201355"
"202091","211802"
"202092","232423"
"202095","198547"
"202096","189550"
"202099","200420"
"202101","203443"
"202104","212760"
"202107","212240"
"202110","202111"
"202111","202110"
"202114","190513"
"202117","211149"
"202127","208811"
"202132","197539"
"202146","200586"
"202147","207936"
"202156","211884"
"202159","218210"
"202161","221348"
"202162","202403"
"202166","205678"
"202167","222075"
"202168","193329"
"202170","181472"
"202173","216660"
"202175","197405"
"202184","185798"
"202189","201884"
"202192","211482"
"202194","211521"
"202195","209533"
"202200","214209"
"202209","221197"
"202210","181705"
"202213","190510"
"202214","167267"
"202221","163364"
"202235","203428"
"202236","218165"
"202239","202260"
"202258","213739"
"202259","202274"
"202260","210395"
"202261","212898"
"202262","212445"
"202263","200862"
"202264","218039"
"202265","201317"
"202266","202281"
"202267","202280"
"202268","202281"
"202269","196630"
"202270","207897"
"202271","210487"
"202272","212037"
"202273","192819"
"202274","202259"
"202275","213949"
"202276","205789"
"202277","219077"
"202278","220543"
"202279","210962"
"202280","202281"
"202281","202280"
"202282","201318"
"202283","202284"
"202284","202283"
"202286","208478"
"202301","205040"
"202303","216875"
"202305","207648"
"202307","208587"
"202308","224069"
"202309","227858"
"202312","215317"
"202313","202314"
"202314","202313"
"202316","219910"
"202318","211156"
"202322","212816"
"202323","198952"
"202324","209178"
"202325","218304"
"202326","204983"
"202332","214690"
"202335","203957"
"202336","206347"
"202344","202345"
"202345","202344"
"202350","223387"
"202351","218229"
"202357","202358"
"202358","202357"
"202360","202361"
"202361","227071"
"202363","212166"
"202367","218030"
"202370","201648"
"202380","216328"
"202384","212615"
"202386","205550"
"202387","220907"
"202389","202521"
"202390","202391"
"202391","202390"
"202392","211209"
"202401","166100"
"202403","191155"
"202407","213931"
"202408","229353"
"202412","216481"
"202413","198607"
"202414","201014"
"202415","197837"
"202416","205832"
"202417","218333"
"202418","212116"
"202419","214407"
"202420","205116"
"202421","209947"
"202422","219210"
"202423","224715"
"202424","209221"
"202426","225135"
"202435","208796"
"202437","199641"
"202444","202893"
"202449","188671"
"202450","217287"
"202451","227697"
"202454","224396"
"202467","219476"
"202472","215046"
"202478","203016"
"202487","202444"
"202488","213295"
"202498","213734"
"202502","202350"
"202505","219246"
"202507","202508"
"202508","202507"
"202517","208417"
"202518","206660"
"202519","206597"
"202520","202508"
"202521","202389"
"202522","201932"
"202530","204134"
"202531","218159"
"202532","222293"
"202533","202532"
"202534","209603"
"202535","207157"
"202536","189146"
"202537","209961"
"202538","211713"
"202539","210954"
"202540","217652"
"202541","207676"
"202542","217652"
"202543","195387"
"202544","211599"
"202545","225828"
"202546","215576"
"202559","208378"
"202560","202567"
"202567","202560"
"202568","205803"
"202570","213535"
"202571","216278"
"202572","220761"
"202576","208119"
"202578","208119"
"202580","205079"
"202585","200129"
"202586","223711"
"202587","198801"
"202588","217483"
"202589","204357"
"202590","202386"
"202594","213931"
"202596","228413"
"202597","187918"
"202600","218928"
"202601","202589"
"202602","208773"
"202607","203690"
"202608","203035"
"202619","210220"
"202621","190513"
"202637","210062"
"202638","224170"
"202640","207648"
"202644","199129"
"202645","217291"
"202649","183080"
"202654","212669"
"202655","211934"
"202656","211938"
"202657","204065"
"202660","218900"
"202661","208412"
"202662","210332"
"202663","210331"
"202664","202665"
"202665","202664"
"202666","202667"
"202667","210454"
"202668","211211"
"202669","208695"
"202670","202671"
"202671","210454"
"202673","207551"
"202676","204459"
"202677","201796"
"202679","214222"
"202682","205079"
"202703","209456"
"202705","222968"
"202706","202708"
"202707","202708"
"202708","211170"
"202710","213639"
"202713","195264"
"202715","202716"
"202716","202715"
"202717","204673"
"202718","197995"
"202720","208595"
"202722","220883"
"202724","208088"
"202725","209731"
"202728","199444"
"202739","228929"
"202740","211633"
"202741","195192"
"202742","223703"
"202752","204774"
"202753","202752"
"202754","211848"
"202755","202758"
"202756","220113"
"202757","202756"
"202758","202755"
"202774","167078"
"202775","205045"
"202777","211705"
"202778","206963"
"202780","217866"
"202781","205831"
"202782","214260"
"202788","202821"
"202789","224757"
"202791","221754"
"202792","212845"
"202793","208827"
"202794","202793"
"202796","215717"
"202798","221788"
"202800","209149"
"202801","189037"
"202802","209532"
"202803","200911"
"202805","227117"
"202806","213106"
"202807","208800"
"202808","207771"
"202813","197837"
"202815","225683"
"202817","null"
"202820","208804"
"202821","202788"
"202822","204633"
"202823","220905"
"202824","222533"
"202825","224511"
"202826","213184"
"202828","211957"
"202831","202832"
"202832","202834"
"202833","203244"
"202834","202832"
"202835","217888"
"202836","210272"
"202837","218137"
"202840","202718"
"202841","229635"
"202846","220168"
"202847","216559"
"202848","205637"
"202849","216862"
"202851","205512"
"202853","217432"
"202854","194926"
"202855","223696"
"202857","231860"
"202858","227212"
"202862","204639"
"202863","218106"
"202864","209194"
"202872","185499"
"202877","208381"
"202893","202444"
"202895","211904"
"202896","205379"
"202919","202132"
"202942","200247"
"202947","202195"
"202957","211496"
"202958","212747"
"202959","209603"
"202964","224903"
"202965","196210"
"202967","202263"
"202970","217637"
"202977","203106"
"202980","200086"
"202987","216708"
"202989","224381"
"202990","229570"
"202997","205297"
"203006","220907"
"203009","190714"
"203010","165999"
"203016","202478"
"203018","205073"
"203020","209191"
"203022","187411"
"203026","215143"
"203027","200486"
"203029","203027"
"203030","221788"
"203033","224803"
"203034","202018"
"203035","232613"
"203055","204895"
"203061","211884"
"203063","211916"
"203064","203063"
"203077","221181"
"203086","203203"
"203095","214499"
"203096","193783"
"203097","208455"
"203098","205616"
"203099","222079"
"203106","202977"
"203107","203328"
"203109","204978"
"203110","218014"
"203112","190801"
"203125","218832"
"203131","203440"
"203144","203145"
"203145","203144"
"203149","207132"
"203150","210342"
"203154","189737"
"203155","183484"
"203156","208588"
"203173","217280"
"203180","212538"
"203198","211028"
"203202","226985"
"203203","212101"
"203205","206068"
"203207","204397"
"203208","206901"
"203210","212454"
"203211","203212"
"203212","216150"
"203213","205733"
"203215","216911"
"203216","227044"
"203218","222008"
"203222","208030"
"203228","217576"
"203230","204625"
"203232","226408"
